id,owner_id,owner_kind,article_code,condition_type,text,normalized_text,required
condition_article_372_clause_2_point_a,article_372_clause_2_point_a,Point,372,condition,Phạm tội 02 lần trở lên;,pham toi 02 lan tro len,true
condition_article_372_clause_2_point_b,article_372_clause_2_point_b,Point,372,condition,Dẫn đến ra bản án hoặc quyết định trái pháp luật;,dan den ra ban an hoac quyet dinh trai phap luat,true
condition_article_372_clause_2_point_c,article_372_clause_2_point_c,Point,372,condition,"Dùng vũ lực, đe dọa dùng vũ lực hoặc dùng thủ đoạn nguy hiểm, xảo quyệt khác;",dung vu luc de doa dung vu luc hoac dung thu doan nguy hiem xao quyet khac,true
condition_article_372_clause_2_point_d,article_372_clause_2_point_d,Point,372,quantity_or_value_threshold,Gây thiệt hại về tài sản từ 200.000.000 đồng đến dưới 1.000.000.000 đồng;,gay thiet hai ve tai san tu 200 000 000 dong den duoi 1 000 000 000 dong,true
condition_article_372_clause_2_point_d,article_372_clause_2_point_d,Point,372,condition,"Gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội.",gay anh huong xau den an ninh trat tu an toan xa hoi,true
condition_article_372_clause_3_point_a,article_372_clause_3_point_a,Point,372,act_and_subject,Dẫn đến làm oan người vô tội hoặc bỏ lọt tội phạm hoặc người phạm tội;,dan den lam oan nguoi vo toi hoac bo lot toi pham hoac nguoi pham toi,true
condition_article_372_clause_3_point_b,article_372_clause_3_point_b,Point,372,quantity_or_value_threshold,Gây thiệt hại về tài sản 1.000.000.000 đồng trở lên.,gay thiet hai ve tai san 1 000 000 000 dong tro len,true
condition_article_373_clause_1,article_373_clause_1,Clause,373,act_and_subject,"Người nào trong hoạt động tố tụng, thi hành án hoặc thi hành các biện pháp đưa vào trường giáo dưỡng, đưa vào cơ sở giáo dục bắt buộc, đưa vào cơ sở cai nghiện bắt buộc mà dùng nhục hình hoặc đối xử tàn bạo, hạ nhục nhân phẩm của người khác dưới bất kỳ hình thức nào",nguoi nao trong hoat dong to tung thi hanh an hoac thi hanh cac bien phap dua vao truong giao duong dua vao co so giao duc bat buoc dua vao co so cai nghien bat buoc ma dung nhuc hinh hoac doi xu tan bao ha nhuc nhan pham cua nguoi khac duoi bat ky hinh thuc nao,true
condition_article_373_clause_2,article_373_clause_2,Clause,373,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_373_clause_3,article_373_clause_3,Clause,373,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_373_clause_4,article_373_clause_4,Clause,373,condition,Phạm tội làm người bị nhục hình chết,pham toi lam nguoi bi nhuc hinh chet,true
condition_article_373_clause_5,article_373_clause_5,Clause,373,aggravating_or_frame_factor,Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm.,nguoi pham toi con bi cam dam nhiem chuc vu nhat dinh tu 01 nam den 05 nam,true
condition_article_373_clause_2_point_a,article_373_clause_2_point_a,Point,373,condition,Phạm tội 02 lần trở lên;,pham toi 02 lan tro len,true
condition_article_373_clause_2_point_b,article_373_clause_2_point_b,Point,373,condition,Đối với 02 người trở lên;,doi voi 02 nguoi tro len,true
condition_article_373_clause_2_point_c,article_373_clause_2_point_c,Point,373,condition,"Dùng thủ đoạn tinh vi, xảo quyệt;",dung thu doan tinh vi xao quyet,true
condition_article_373_clause_2_point_d,article_373_clause_2_point_d,Point,373,subject_age,"Đối với người dưới 18 tuổi, phụ nữ mà biết là có thai, người già yếu, người khuyết tật nặng hoặc khuyết tật đặc biệt nặng;",doi voi nguoi duoi 18 tuoi phu nu ma biet la co thai nguoi gia yeu nguoi khuyet tat nang hoac khuyet tat dac biet nang,true
condition_article_373_clause_2_point_d,article_373_clause_2_point_d,Point,373,consequence,Gây thương tích hoặc gây thiệt hại về sức khỏe cho người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 60%.,gay thuong tich hoac gay thiet hai ve suc khoe cho nguoi khac ma ty le ton thuong co the tu 11 den 60,true
condition_article_373_clause_3_point_a,article_373_clause_3_point_a,Point,373,consequence,Gây thương tích hoặc gây thiệt hại về sức khỏe cho người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;,gay thuong tich hoac gay thiet hai ve suc khoe cho nguoi khac ma ty le ton thuong co the 61 tro len,true
condition_article_373_clause_3_point_b,article_373_clause_3_point_b,Point,373,condition,Làm người bị nhục hình tự sát.,lam nguoi bi nhuc hinh tu sat,true
condition_article_374_clause_1,article_374_clause_1,Clause,374,act_and_subject,"Người nào trong hoạt động tố tụng mà sử dụng thủ đoạn trái pháp luật ép buộc người bị lấy lời khai, người bị hỏi cung phải khai ra thông tin liên quan đến vụ án, vụ việc",nguoi nao trong hoat dong to tung ma su dung thu doan trai phap luat ep buoc nguoi bi lay loi khai nguoi bi hoi cung phai khai ra thong tin lien quan den vu an vu viec,true
condition_article_374_clause_2,article_374_clause_2,Clause,374,condition,Phạm tội thuộc một trong những trường hợp sau đây,pham toi thuoc mot trong nhung truong hop sau day,true
condition_article_374_clause_3,article_374_clause_3,Clause,374,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_374_clause_4,article_374_clause_4,Clause,374,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_374_clause_5,article_374_clause_5,Clause,374,aggravating_or_frame_factor,"Người phạm tội còn bị cấm đảm nhiệm chức vụ, cấm hành nghề từ 01 năm đến 05 năm.",nguoi pham toi con bi cam dam nhiem chuc vu cam hanh nghe tu 01 nam den 05 nam,true
condition_article_374_clause_2_point_a,article_374_clause_2_point_a,Point,374,condition,Phạm tội 02 lần trở lên;,pham toi 02 lan tro len,true
condition_article_374_clause_2_point_b,article_374_clause_2_point_b,Point,374,condition,Đối với 02 người trở lên;,doi voi 02 nguoi tro len,true
condition_article_374_clause_2_point_c,article_374_clause_2_point_c,Point,374,subject_age,"Đối với người dưới 18 tuổi, phụ nữ mà biết là có thai, người già yếu, người khuyết tật nặng hoặc khuyết tật đặc biệt nặng;",doi voi nguoi duoi 18 tuoi phu nu ma biet la co thai nguoi gia yeu nguoi khuyet tat nang hoac khuyet tat dac biet nang,true
condition_article_374_clause_2_point_d,article_374_clause_2_point_d,Point,374,condition,"Dùng nhục hình hoặc đối xử tàn bạo, hạ nhục nhân phẩm người bị lấy lời khai, người bị hỏi cung;",dung nhuc hinh hoac doi xu tan bao ha nhuc nhan pham nguoi bi lay loi khai nguoi bi hoi cung,true
condition_article_374_clause_2_point_d,article_374_clause_2_point_d,Point,374,condition,"Dùng thủ đoạn tinh vi, xảo quyệt;",dung thu doan tinh vi xao quyet,true
condition_article_374_clause_2_point_e,article_374_clause_2_point_e,Point,374,condition,"Dẫn đến làm sai lệch kết quả khởi tố, điều tra, truy tố, xét xử;",dan den lam sai lech ket qua khoi to dieu tra truy to xet xu,true
condition_article_374_clause_2_point_g,article_374_clause_2_point_g,Point,374,condition,"Ép buộc người bị lấy lời khai, người bị hỏi cung phải khai sai sự thật.",ep buoc nguoi bi lay loi khai nguoi bi hoi cung phai khai sai su that,true
condition_article_374_clause_3_point_a,article_374_clause_3_point_a,Point,374,condition,Làm người bị bức cung tự sát;,lam nguoi bi buc cung tu sat,true
condition_article_374_clause_3_point_b,article_374_clause_3_point_b,Point,374,condition,Dẫn đến bỏ lọt tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng; người thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng.,dan den bo lot toi pham it nghiem trong hoac toi pham nghiem trong nguoi thuc hien toi pham it nghiem trong hoac toi pham nghiem trong,true
condition_article_374_clause_4_point_a,article_374_clause_4_point_a,Point,374,condition,Làm người bị bức cung chết;,lam nguoi bi buc cung chet,true
condition_article_374_clause_4_point_b,article_374_clause_4_point_b,Point,374,condition,Dẫn đến làm oan người vô tội;,dan den lam oan nguoi vo toi,true
condition_article_374_clause_4_point_c,article_374_clause_4_point_c,Point,374,condition,Dẫn đến bỏ lọt tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng; người thực hiện tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng.,dan den bo lot toi pham rat nghiem trong hoac toi pham dac biet nghiem trong nguoi thuc hien toi pham rat nghiem trong hoac toi pham dac biet nghiem trong,true
condition_article_375_clause_1,article_375_clause_1,Clause,375,aggravating_or_frame_factor,"Điều tra viên, Kiểm sát viên, Thẩm phán, Hội thẩm, Thư ký Tòa án, người khác có nhiệm vụ, quyền hạn trong hoạt động tư pháp, người bào chữa, người bảo vệ quyền và lợi ích hợp pháp của bị hại, đương sự thêm, bớt, sửa đổi, đánh tráo, hủy hoặc làm hư hỏng tài liệu, vật chứng của vụ án, vụ việc hoặc bằng thủ đoạn khác nhằm làm sai lệch nội dung vụ án, vụ việc",dieu tra vien kiem sat vien tham phan hoi tham thu ky toa an nguoi khac co nhiem vu quyen han trong hoat dong tu phap nguoi bao chua nguoi bao ve quyen va loi ich hop phap cua bi hai duong su them bot sua doi danh trao huy hoac lam hu hong tai lieu vat chung cua vu an vu viec hoac bang thu doan khac nham lam sai lech noi dung vu an vu viec,true
condition_article_375_clause_2,article_375_clause_2,Clause,375,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_375_clause_3,article_375_clause_3,Clause,375,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_375_clause_4,article_375_clause_4,Clause,375,aggravating_or_frame_factor,"Người phạm tội còn bị cấm đảm nhiệm chức vụ, làm công việc nhất định từ 01 năm đến 05 năm.",nguoi pham toi con bi cam dam nhiem chuc vu lam cong viec nhat dinh tu 01 nam den 05 nam,true
condition_article_375_clause_2_point_a,article_375_clause_2_point_a,Point,375,aggravating_or_frame_factor,Có tổ chức;,co to chuc,true
condition_article_375_clause_2_point_b,article_375_clause_2_point_b,Point,375,condition,"Dẫn đến việc giải quyết vụ án, vụ việc bị sai lệch;",dan den viec giai quyet vu an vu viec bi sai lech,true
condition_article_375_clause_2_point_c,article_375_clause_2_point_c,Point,375,quantity_or_value_threshold,Gây thiệt hại từ 500.000.000 đồng đến dưới 1.000.000.000 đồng.,gay thiet hai tu 500 000 000 dong den duoi 1 000 000 000 dong,true
condition_article_375_clause_3_point_a,article_375_clause_3_point_a,Point,375,act_and_subject,"Dẫn đến việc kết án oan người vô tội, bỏ lọt tội phạm hoặc người phạm tội;",dan den viec ket an oan nguoi vo toi bo lot toi pham hoac nguoi pham toi,true
condition_article_375_clause_3_point_b,article_375_clause_3_point_b,Point,375,condition,"Làm người bị bắt, người bị tạm giữ, bị can, bị cáo, người bị kết án, người phải chấp hành án, người bị hại, đương sự tự sát;",lam nguoi bi bat nguoi bi tam giu bi can bi cao nguoi bi ket an nguoi phai chap hanh an nguoi bi hai duong su tu sat,true
condition_article_375_clause_3_point_c,article_375_clause_3_point_c,Point,375,quantity_or_value_threshold,Gây thiệt hại 1.000.000.000 đồng trở lên.,gay thiet hai 1 000 000 000 dong tro len,true
condition_article_376_clause_1,article_376_clause_1,Clause,376,act_and_subject,"Người nào được giao trách nhiệm trực tiếp quản lý, canh gác, áp giải người bị bắt, người bị tạm giữ, tạm giam, người đang chấp hành án phạt tù mà không thực hiện hoặc thực hiện không đúng quy định về quản lý, canh gác, áp giải để người thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng trốn thuộc một trong các trường hợp sau đây",nguoi nao duoc giao trach nhiem truc tiep quan ly canh gac ap giai nguoi bi bat nguoi bi tam giu tam giam nguoi dang chap hanh an phat tu ma khong thuc hien hoac thuc hien khong dung quy dinh ve quan ly canh gac ap giai de nguoi thuc hien toi pham it nghiem trong hoac toi pham nghiem trong tron thuoc mot trong cac truong hop sau day,true
condition_article_376_clause_2,article_376_clause_2,Clause,376,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_376_clause_3,article_376_clause_3,Clause,376,condition,Phạm tội thuộc một trong các trường hợp sau đây,pham toi thuoc mot trong cac truong hop sau day,true
condition_article_376_clause_4,article_376_clause_4,Clause,376,aggravating_or_frame_factor,Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm.,nguoi pham toi con bi cam dam nhiem chuc vu nhat dinh tu 01 nam den 05 nam,true
