id,penalty_frame_id,role,penalty_type,text,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty
penalty_penalty_article_216_clause_5_3_main,penalty_article_216_clause_5_3,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_216_clause_5_point_a_1_main,penalty_article_216_clause_5_point_a_1,main,fine,phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng,,,200000000,500000000,false,false
penalty_penalty_article_216_clause_5_point_b_1_main,penalty_article_216_clause_5_point_b_1,main,fine,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng,,,500000000,1000000000,false,false
penalty_penalty_article_216_clause_5_point_c_1_main,penalty_article_216_clause_5_point_c_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_217_clause_1_1_main,penalty_article_217_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_217_clause_1_2_main,penalty_article_217_clause_1_2,main,fine,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng,,,200000000,1000000000,false,false
penalty_penalty_article_217_clause_2_1_main,penalty_article_217_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_217_clause_2_2_main,penalty_article_217_clause_2_2,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_217_clause_3_1_main,penalty_article_217_clause_3_1,main,fine,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng,,,50000000,200000000,false,false
penalty_penalty_article_217_clause_4_1_main,penalty_article_217_clause_4_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_217_clause_4_2_main,penalty_article_217_clause_4_2,main,fine,phạt tiền từ 3.000.000.000 đồng đến 5.000.000.000 đồng,,,3000000000,5000000000,false,false
penalty_penalty_article_217_clause_4_3_main,penalty_article_217_clause_4_3,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_217_clause_4_point_a_1_main,penalty_article_217_clause_4_point_a_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_217_clause_4_point_b_1_main,penalty_article_217_clause_4_point_b_1,main,fine,phạt tiền từ 3.000.000.000 đồng đến 5.000.000.000 đồng,,,3000000000,5000000000,false,false
penalty_penalty_article_217_clause_4_point_c_1_main,penalty_article_217_clause_4_point_c_1,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_217a_clause_1_1_main,penalty_article_217a_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 02 năm,6,24,,,false,false
penalty_penalty_article_217a_clause_1_2_main,penalty_article_217a_clause_1_2,main,fine,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng,,,500000000,1000000000,false,false
penalty_penalty_article_217a_clause_2_1_main,penalty_article_217a_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_217a_clause_2_2_main,penalty_article_217a_clause_2_2,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_217a_clause_3_1_main,penalty_article_217a_clause_3_1,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_218_clause_1_1_main,penalty_article_218_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_218_clause_1_2_main,penalty_article_218_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_218_clause_2_1_main,penalty_article_218_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_218_clause_2_2_main,penalty_article_218_clause_2_2,main,fine,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng,,,200000000,1000000000,false,false
penalty_penalty_article_218_clause_3_1_main,penalty_article_218_clause_3_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_219_clause_1_1_main,penalty_article_219_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_219_clause_2_1_main,penalty_article_219_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_219_clause_3_1_main,penalty_article_219_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_220_clause_1_1_main,penalty_article_220_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_220_clause_2_1_main,penalty_article_220_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_220_clause_3_1_main,penalty_article_220_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_221_clause_1_1_main,penalty_article_221_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_221_clause_2_1_main,penalty_article_221_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_221_clause_3_1_main,penalty_article_221_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_222_clause_1_1_main,penalty_article_222_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_222_clause_2_1_main,penalty_article_222_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_222_clause_3_1_main,penalty_article_222_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_223_clause_1_1_main,penalty_article_223_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_223_clause_2_1_main,penalty_article_223_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_223_clause_3_1_main,penalty_article_223_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_224_clause_1_1_main,penalty_article_224_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_224_clause_2_1_main,penalty_article_224_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_224_clause_3_1_main,penalty_article_224_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_225_clause_1_1_main,penalty_article_225_clause_1_1,main,fine,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng,,,50000000,300000000,false,false
penalty_penalty_article_225_clause_2_1_main,penalty_article_225_clause_2_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_225_clause_2_2_main,penalty_article_225_clause_2_2,main,fine,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng,,,300000000,1000000000,false,false
penalty_penalty_article_225_clause_3_1_main,penalty_article_225_clause_3_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_225_clause_4_1_main,penalty_article_225_clause_4_1,main,fine,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng,,,300000000,1000000000,false,false
penalty_penalty_article_225_clause_4_2_main,penalty_article_225_clause_4_2,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_225_clause_4_3_main,penalty_article_225_clause_4_3,main,fine,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng,,,100000000,300000000,false,false
penalty_penalty_article_225_clause_4_point_a_1_main,penalty_article_225_clause_4_point_a_1,main,fine,phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng,,,300000000,1000000000,false,false
penalty_penalty_article_225_clause_4_point_b_1_main,penalty_article_225_clause_4_point_b_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng,,,1000000000,3000000000,false,false
penalty_penalty_article_225_clause_4_point_c_1_main,penalty_article_225_clause_4_point_c_1,main,fine,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng,,,100000000,300000000,false,false
penalty_penalty_article_226_clause_1_1_main,penalty_article_226_clause_1_1,main,fine,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng,,,50000000,500000000,false,false
penalty_penalty_article_226_clause_2_1_main,penalty_article_226_clause_2_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_226_clause_2_2_main,penalty_article_226_clause_2_2,main,fine,phạt tiền từ 500.000.000 đồng đến 1.000.000.000 đồng,,,500000000,1000000000,false,false
penalty_penalty_article_226_clause_3_1_main,penalty_article_226_clause_3_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_226_clause_4_1_main,penalty_article_226_clause_4_1,main,fine,phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng,,,500000000,2000000000,false,false
penalty_penalty_article_226_clause_4_2_main,penalty_article_226_clause_4_2,main,fine,phạt tiền từ 2.000.000.000 đồng đến 5.000.000.000 đồng,,,2000000000,5000000000,false,false
penalty_penalty_article_226_clause_4_3_main,penalty_article_226_clause_4_3,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_226_clause_4_point_a_1_main,penalty_article_226_clause_4_point_a_1,main,fine,phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng,,,500000000,2000000000,false,false
penalty_penalty_article_226_clause_4_point_b_1_main,penalty_article_226_clause_4_point_b_1,main,fine,phạt tiền từ 2.000.000.000 đồng đến 5.000.000.000 đồng,,,2000000000,5000000000,false,false
penalty_penalty_article_226_clause_4_point_c_1_main,penalty_article_226_clause_4_point_c_1,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_227_clause_1_1_main,penalty_article_227_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_227_clause_1_2_main,penalty_article_227_clause_1_2,main,fine,phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng,,,300000000,1500000000,false,false
penalty_penalty_article_227_clause_2_1_main,penalty_article_227_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_227_clause_2_2_main,penalty_article_227_clause_2_2,main,fine,phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng,,,1500000000,5000000000,false,false
penalty_penalty_article_227_clause_3_1_main,penalty_article_227_clause_3_1,main,fine,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng,,,50000000,500000000,false,false
penalty_penalty_article_227_clause_4_1_main,penalty_article_227_clause_4_1,main,fine,phạt tiền từ 1.500.000.000 đồng đến 3.000.000.000 đồng,,,1500000000,3000000000,false,false
penalty_penalty_article_227_clause_4_2_main,penalty_article_227_clause_4_2,main,fine,phạt tiền từ 3.000.000.000 đồng đến 7.000.000.000 đồng,,,3000000000,7000000000,false,false
penalty_penalty_article_227_clause_4_3_main,penalty_article_227_clause_4_3,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_227_clause_4_point_a_1_main,penalty_article_227_clause_4_point_a_1,main,fine,phạt tiền từ 1.500.000.000 đồng đến 3.000.000.000 đồng,,,1500000000,3000000000,false,false
penalty_penalty_article_227_clause_4_point_b_1_main,penalty_article_227_clause_4_point_b_1,main,fine,phạt tiền từ 3.000.000.000 đồng đến 7.000.000.000 đồng,,,3000000000,7000000000,false,false
penalty_penalty_article_227_clause_4_point_c_1_main,penalty_article_227_clause_4_point_c_1,main,fine,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng,,,100000000,500000000,false,false
penalty_penalty_article_228_clause_1_1_main,penalty_article_228_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_228_clause_1_2_main,penalty_article_228_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng,,,50000000,500000000,false,false
penalty_penalty_article_228_clause_2_1_main,penalty_article_228_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_228_clause_2_2_main,penalty_article_228_clause_2_2,main,fine,phạt tiền từ 500.000.000 đồng đến 2.000.000.000 đồng,,,500000000,2000000000,false,false
penalty_penalty_article_228_clause_3_1_main,penalty_article_228_clause_3_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_229_clause_1_1_main,penalty_article_229_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_229_clause_2_1_main,penalty_article_229_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_229_clause_3_1_main,penalty_article_229_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_229_clause_4_1_main,penalty_article_229_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 150.000.000 đồng,,,10000000,150000000,false,false
penalty_penalty_article_230_clause_1_1_main,penalty_article_230_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_230_clause_2_1_main,penalty_article_230_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_230_clause_3_1_main,penalty_article_230_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,false,false
penalty_penalty_article_231_clause_1_1_main,penalty_article_231_clause_1_1,main,fine,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng,,,50000000,200000000,false,false
penalty_penalty_article_231_clause_2_1_main,penalty_article_231_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_231_clause_2_2_main,penalty_article_231_clause_2_2,main,fine,phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng,,,200000000,1000000000,false,false
penalty_penalty_article_232_clause_1_1_main,penalty_article_232_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_232_clause_1_2_main,penalty_article_232_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng,,,50000000,300000000,false,false
